Algoritmo,Numero de estado,Valores de h
Genetic Algorithm,40673,7
Genetic Algorithm,40674,1
Genetic Algorithm,40675,6
Genetic Algorithm,40676,3
Genetic Algorithm,40677,5
Genetic Algorithm,40678,1
Genetic Algorithm,40679,8
Genetic Algorithm,40680,4
Genetic Algorithm,40681,6
Genetic Algorithm,40682,6
Genetic Algorithm,40683,3
Genetic Algorithm,40684,3
Genetic Algorithm,40685,2
Genetic Algorithm,40686,1
Genetic Algorithm,40687,8
Genetic Algorithm,40688,9
Genetic Algorithm,40689,6
Genetic Algorithm,40690,7
Genetic Algorithm,40691,4
Genetic Algorithm,40692,4
Genetic Algorithm,40693,7
Genetic Algorithm,40694,5
Genetic Algorithm,40695,8
Genetic Algorithm,40696,2
Genetic Algorithm,40697,9
Genetic Algorithm,40698,3
Genetic Algorithm,40699,5
Genetic Algorithm,40700,9
Genetic Algorithm,40701,6
Genetic Algorithm,40702,11
Genetic Algorithm,40703,2
Genetic Algorithm,40704,1
Genetic Algorithm,40705,19
Genetic Algorithm,40706,4
Genetic Algorithm,40707,7
Genetic Algorithm,40708,4
Genetic Algorithm,40709,7
Genetic Algorithm,40710,10
Genetic Algorithm,40711,4
Genetic Algorithm,40712,7
Genetic Algorithm,40713,10
Genetic Algorithm,40714,1
Genetic Algorithm,40715,4
Genetic Algorithm,40716,6
Genetic Algorithm,40717,6
Genetic Algorithm,40718,3
Genetic Algorithm,40719,5
Genetic Algorithm,40720,9
Genetic Algorithm,40721,3
Genetic Algorithm,40722,3
Genetic Algorithm,40723,3
Genetic Algorithm,40724,4
Genetic Algorithm,40725,7
Genetic Algorithm,40726,4
Genetic Algorithm,40727,3
Genetic Algorithm,40728,1
Genetic Algorithm,40729,6
Genetic Algorithm,40730,7
Genetic Algorithm,40731,7
Genetic Algorithm,40732,5
Genetic Algorithm,40733,6
Genetic Algorithm,40734,1
Genetic Algorithm,40735,6
Genetic Algorithm,40736,5
Genetic Algorithm,40737,4
Genetic Algorithm,40738,3
Genetic Algorithm,40739,5
Genetic Algorithm,40740,3
Genetic Algorithm,40741,4
Genetic Algorithm,40742,4
Genetic Algorithm,40743,4
Genetic Algorithm,40744,2
Genetic Algorithm,40745,1
Genetic Algorithm,40746,9
Genetic Algorithm,40747,2
Genetic Algorithm,40748,3
Genetic Algorithm,40749,4
Genetic Algorithm,40750,4
Genetic Algorithm,40751,5
Genetic Algorithm,40752,9
Genetic Algorithm,40753,9
Genetic Algorithm,40754,1
Genetic Algorithm,40755,5
Genetic Algorithm,40756,6
Genetic Algorithm,40757,7
Genetic Algorithm,40758,5
Genetic Algorithm,40759,6
Genetic Algorithm,40760,6
Genetic Algorithm,40761,9
Genetic Algorithm,40762,7
Genetic Algorithm,40763,7
Genetic Algorithm,40764,7
Genetic Algorithm,40765,5
Genetic Algorithm,40766,10
Genetic Algorithm,40767,7
Genetic Algorithm,40768,4
Genetic Algorithm,40769,10
Genetic Algorithm,40770,6
Genetic Algorithm,40771,6
Genetic Algorithm,40772,5
Genetic Algorithm,40773,1
Genetic Algorithm,40774,4
Genetic Algorithm,40775,8
Genetic Algorithm,40776,3
Genetic Algorithm,40777,5
Genetic Algorithm,40778,1
Genetic Algorithm,40779,3
Genetic Algorithm,40780,1
Genetic Algorithm,40781,6
Genetic Algorithm,40782,6
Genetic Algorithm,40783,8
Genetic Algorithm,40784,7
Genetic Algorithm,40785,5
Genetic Algorithm,40786,5
Genetic Algorithm,40787,5
Genetic Algorithm,40788,10
Genetic Algorithm,40789,3
Genetic Algorithm,40790,3
Genetic Algorithm,40791,9
Genetic Algorithm,40792,4
Genetic Algorithm,40793,9
Genetic Algorithm,40794,3
Genetic Algorithm,40795,6
Genetic Algorithm,40796,10
Genetic Algorithm,40797,6
Genetic Algorithm,40798,5
Genetic Algorithm,40799,4
Genetic Algorithm,40800,7
Genetic Algorithm,40801,9
Genetic Algorithm,40802,8
Genetic Algorithm,40803,4
Genetic Algorithm,40804,1
Genetic Algorithm,40805,5
Genetic Algorithm,40806,7
Genetic Algorithm,40807,6
Genetic Algorithm,40808,16
Genetic Algorithm,40809,12
Genetic Algorithm,40810,3
Genetic Algorithm,40811,1
Genetic Algorithm,40812,1
Genetic Algorithm,40813,9
Genetic Algorithm,40814,7
Genetic Algorithm,40815,3
Genetic Algorithm,40816,1
Genetic Algorithm,40817,5
Genetic Algorithm,40818,3
Genetic Algorithm,40819,6
Genetic Algorithm,40820,3
Genetic Algorithm,40821,6
Genetic Algorithm,40822,7
Genetic Algorithm,40823,4
Genetic Algorithm,40824,1
Genetic Algorithm,40825,4
Genetic Algorithm,40826,8
Genetic Algorithm,40827,3
Genetic Algorithm,40828,3
Genetic Algorithm,40829,5
Genetic Algorithm,40830,6
Genetic Algorithm,40831,8
Genetic Algorithm,40832,8
Genetic Algorithm,40833,2
Genetic Algorithm,40834,4
Genetic Algorithm,40835,7
Genetic Algorithm,40836,1
Genetic Algorithm,40837,8
Genetic Algorithm,40838,8
Genetic Algorithm,40839,4
Genetic Algorithm,40840,3
Genetic Algorithm,40841,5
Genetic Algorithm,40842,2
Genetic Algorithm,40843,7
Genetic Algorithm,40844,4
Genetic Algorithm,40845,11
Genetic Algorithm,40846,8
Genetic Algorithm,40847,8
Genetic Algorithm,40848,5
Genetic Algorithm,40849,5
Genetic Algorithm,40850,4
Genetic Algorithm,40851,6
Genetic Algorithm,40852,8
Genetic Algorithm,40853,1
Genetic Algorithm,40854,6
Genetic Algorithm,40855,3
Genetic Algorithm,40856,7
Genetic Algorithm,40857,4
Genetic Algorithm,40858,2
Genetic Algorithm,40859,4
Genetic Algorithm,40860,1
Genetic Algorithm,40861,10
Genetic Algorithm,40862,5
Genetic Algorithm,40863,2
Genetic Algorithm,40864,2
Genetic Algorithm,40865,7
Genetic Algorithm,40866,5
Genetic Algorithm,40867,6
Genetic Algorithm,40868,5
Genetic Algorithm,40869,5
Genetic Algorithm,40870,2
Genetic Algorithm,40871,9
Genetic Algorithm,40872,11
Genetic Algorithm,40873,1
Genetic Algorithm,40874,7
Genetic Algorithm,40875,2
Genetic Algorithm,40876,8
Genetic Algorithm,40877,9
Genetic Algorithm,40878,4
Genetic Algorithm,40879,5
Genetic Algorithm,40880,5
Genetic Algorithm,40881,1
Genetic Algorithm,40882,6
Genetic Algorithm,40883,5
Genetic Algorithm,40884,5
Genetic Algorithm,40885,7
Genetic Algorithm,40886,11
Genetic Algorithm,40887,4
Genetic Algorithm,40888,7
Genetic Algorithm,40889,3
Genetic Algorithm,40890,3
Genetic Algorithm,40891,6
Genetic Algorithm,40892,7
Genetic Algorithm,40893,3
Genetic Algorithm,40894,5
Genetic Algorithm,40895,5
Genetic Algorithm,40896,4
Genetic Algorithm,40897,3
Genetic Algorithm,40898,11
Genetic Algorithm,40899,2
Genetic Algorithm,40900,6
Genetic Algorithm,40901,4
Genetic Algorithm,40902,6
Genetic Algorithm,40903,13
Genetic Algorithm,40904,5
Genetic Algorithm,40905,6
Genetic Algorithm,40906,2
Genetic Algorithm,40907,3
Genetic Algorithm,40908,4
Genetic Algorithm,40909,5
Genetic Algorithm,40910,4
Genetic Algorithm,40911,4
Genetic Algorithm,40912,1
Genetic Algorithm,40913,5
Genetic Algorithm,40914,4
Genetic Algorithm,40915,2
Genetic Algorithm,40916,7
Genetic Algorithm,40917,11
Genetic Algorithm,40918,10
Genetic Algorithm,40919,8
Genetic Algorithm,40920,8
Genetic Algorithm,40921,3
Genetic Algorithm,40922,5
Genetic Algorithm,40923,3
Genetic Algorithm,40924,2
Genetic Algorithm,40925,6
Genetic Algorithm,40926,6
Genetic Algorithm,40927,1
Genetic Algorithm,40928,1
Genetic Algorithm,40929,3
Genetic Algorithm,40930,1
Genetic Algorithm,40931,2
Genetic Algorithm,40932,2
Genetic Algorithm,40933,8
Genetic Algorithm,40934,7
Genetic Algorithm,40935,2
Genetic Algorithm,40936,8
Genetic Algorithm,40937,6
Genetic Algorithm,40938,4
Genetic Algorithm,40939,1
Genetic Algorithm,40940,6
Genetic Algorithm,40941,3
Genetic Algorithm,40942,6
Genetic Algorithm,40943,5
Genetic Algorithm,40944,5
Genetic Algorithm,40945,3
Genetic Algorithm,40946,4
Genetic Algorithm,40947,7
Genetic Algorithm,40948,4
Genetic Algorithm,40949,5
Genetic Algorithm,40950,6
Genetic Algorithm,40951,2
Genetic Algorithm,40952,6
Genetic Algorithm,40953,7
Genetic Algorithm,40954,3
Genetic Algorithm,40955,6
Genetic Algorithm,40956,9
Genetic Algorithm,40957,5
Genetic Algorithm,40958,5
Genetic Algorithm,40959,5
Genetic Algorithm,40960,9
Genetic Algorithm,40961,5
Genetic Algorithm,40962,5
Genetic Algorithm,40963,9
Genetic Algorithm,40964,1
Genetic Algorithm,40965,1
Genetic Algorithm,40966,5
Genetic Algorithm,40967,4
Genetic Algorithm,40968,5
Genetic Algorithm,40969,3
Genetic Algorithm,40970,3
Genetic Algorithm,40971,3
Genetic Algorithm,40972,4
Genetic Algorithm,40973,4
Genetic Algorithm,40974,1
Genetic Algorithm,40975,11
Genetic Algorithm,40976,8
Genetic Algorithm,40977,4
Genetic Algorithm,40978,1
Genetic Algorithm,40979,4
Genetic Algorithm,40980,3
Genetic Algorithm,40981,8
Genetic Algorithm,40982,5
Genetic Algorithm,40983,9
Genetic Algorithm,40984,6
Genetic Algorithm,40985,8
Genetic Algorithm,40986,6
Genetic Algorithm,40987,8
Genetic Algorithm,40988,6
Genetic Algorithm,40989,5
Genetic Algorithm,40990,6
Genetic Algorithm,40991,2
Genetic Algorithm,40992,5
Genetic Algorithm,40993,7
Genetic Algorithm,40994,5
Genetic Algorithm,40995,5
Genetic Algorithm,40996,6
Genetic Algorithm,40997,4
Genetic Algorithm,40998,2
Genetic Algorithm,40999,4
Genetic Algorithm,41000,6
Genetic Algorithm,41001,6
Genetic Algorithm,41002,2
Genetic Algorithm,41003,5
Genetic Algorithm,41004,4
Genetic Algorithm,41005,2
Genetic Algorithm,41006,3
Genetic Algorithm,41007,3
Genetic Algorithm,41008,7
Genetic Algorithm,41009,7
Genetic Algorithm,41010,6
Genetic Algorithm,41011,4
Genetic Algorithm,41012,6
Genetic Algorithm,41013,4
Genetic Algorithm,41014,5
Genetic Algorithm,41015,12
Genetic Algorithm,41016,10
Genetic Algorithm,41017,3
Genetic Algorithm,41018,5
Genetic Algorithm,41019,1
Genetic Algorithm,41020,12
Genetic Algorithm,41021,7
Genetic Algorithm,41022,1
Genetic Algorithm,41023,1
Genetic Algorithm,41024,12
Genetic Algorithm,41025,11
Genetic Algorithm,41026,13
Genetic Algorithm,41027,6
Genetic Algorithm,41028,2
Genetic Algorithm,41029,9
Genetic Algorithm,41030,7
Genetic Algorithm,41031,5
Genetic Algorithm,41032,8
Genetic Algorithm,41033,4
Genetic Algorithm,41034,4
Genetic Algorithm,41035,3
Genetic Algorithm,41036,9
Genetic Algorithm,41037,3
Genetic Algorithm,41038,8
Genetic Algorithm,41039,11
Genetic Algorithm,41040,1
Genetic Algorithm,41041,11
Genetic Algorithm,41042,5
Genetic Algorithm,41043,5
Genetic Algorithm,41044,5
Genetic Algorithm,41045,4
Genetic Algorithm,41046,2
Genetic Algorithm,41047,4
Genetic Algorithm,41048,1
Genetic Algorithm,41049,9
Genetic Algorithm,41050,4
Genetic Algorithm,41051,3
Genetic Algorithm,41052,11
Genetic Algorithm,41053,6
Genetic Algorithm,41054,2
Genetic Algorithm,41055,7
Genetic Algorithm,41056,10
Genetic Algorithm,41057,3
Genetic Algorithm,41058,1
Genetic Algorithm,41059,7
Genetic Algorithm,41060,4
Genetic Algorithm,41061,4
Genetic Algorithm,41062,4
Genetic Algorithm,41063,5
Genetic Algorithm,41064,4
Genetic Algorithm,41065,11
Genetic Algorithm,41066,5
Genetic Algorithm,41067,8
Genetic Algorithm,41068,4
Genetic Algorithm,41069,2
Genetic Algorithm,41070,7
Genetic Algorithm,41071,4
Genetic Algorithm,41072,3
Genetic Algorithm,41073,10
Genetic Algorithm,41074,12
Genetic Algorithm,41075,8
Genetic Algorithm,41076,3
Genetic Algorithm,41077,7
Genetic Algorithm,41078,7
Genetic Algorithm,41079,7
Genetic Algorithm,41080,4
Genetic Algorithm,41081,6
Genetic Algorithm,41082,6
Genetic Algorithm,41083,5
Genetic Algorithm,41084,7
Genetic Algorithm,41085,6
Genetic Algorithm,41086,10
Genetic Algorithm,41087,10
Genetic Algorithm,41088,5
Genetic Algorithm,41089,9
Genetic Algorithm,41090,5
Genetic Algorithm,41091,6
Genetic Algorithm,41092,4
Genetic Algorithm,41093,3
Genetic Algorithm,41094,4
Genetic Algorithm,41095,7
Genetic Algorithm,41096,9
Genetic Algorithm,41097,1
Genetic Algorithm,41098,9
Genetic Algorithm,41099,4
Genetic Algorithm,41100,6
Genetic Algorithm,41101,6
Genetic Algorithm,41102,8
Genetic Algorithm,41103,1
Genetic Algorithm,41104,1
Genetic Algorithm,41105,8
Genetic Algorithm,41106,5
Genetic Algorithm,41107,3
Genetic Algorithm,41108,7
Genetic Algorithm,41109,6
Genetic Algorithm,41110,4
Genetic Algorithm,41111,6
Genetic Algorithm,41112,11
Genetic Algorithm,41113,4
Genetic Algorithm,41114,4
Genetic Algorithm,41115,3
Genetic Algorithm,41116,1
Genetic Algorithm,41117,4
Genetic Algorithm,41118,4
Genetic Algorithm,41119,12
Genetic Algorithm,41120,5
Genetic Algorithm,41121,7
Genetic Algorithm,41122,1
Genetic Algorithm,41123,6
Genetic Algorithm,41124,7
Genetic Algorithm,41125,3
Genetic Algorithm,41126,3
Genetic Algorithm,41127,3
Genetic Algorithm,41128,5
Genetic Algorithm,41129,7
Genetic Algorithm,41130,6
Genetic Algorithm,41131,9
Genetic Algorithm,41132,7
Genetic Algorithm,41133,8
Genetic Algorithm,41134,16
Genetic Algorithm,41135,10
Genetic Algorithm,41136,3
Genetic Algorithm,41137,4
Genetic Algorithm,41138,3
Genetic Algorithm,41139,5
Genetic Algorithm,41140,5
Genetic Algorithm,41141,6
Genetic Algorithm,41142,6
Genetic Algorithm,41143,4
Genetic Algorithm,41144,3
Genetic Algorithm,41145,7
Genetic Algorithm,41146,5
Genetic Algorithm,41147,3
Genetic Algorithm,41148,7
Genetic Algorithm,41149,6
Genetic Algorithm,41150,1
Genetic Algorithm,41151,1
Genetic Algorithm,41152,7
Genetic Algorithm,41153,3
Genetic Algorithm,41154,4
Genetic Algorithm,41155,10
Genetic Algorithm,41156,9
Genetic Algorithm,41157,1
Genetic Algorithm,41158,6
Genetic Algorithm,41159,6
Genetic Algorithm,41160,3
Genetic Algorithm,41161,4
Genetic Algorithm,41162,15
Genetic Algorithm,41163,14
Genetic Algorithm,41164,8
Genetic Algorithm,41165,6
Genetic Algorithm,41166,4
Genetic Algorithm,41167,1
Genetic Algorithm,41168,4
Genetic Algorithm,41169,8
Genetic Algorithm,41170,3
Genetic Algorithm,41171,1
Genetic Algorithm,41172,4
Genetic Algorithm,41173,2
Genetic Algorithm,41174,15
Genetic Algorithm,41175,3
Genetic Algorithm,41176,3
Genetic Algorithm,41177,6
Genetic Algorithm,41178,4
Genetic Algorithm,41179,3
Genetic Algorithm,41180,2
Genetic Algorithm,41181,5
Genetic Algorithm,41182,6
Genetic Algorithm,41183,7
Genetic Algorithm,41184,6
Genetic Algorithm,41185,6
Genetic Algorithm,41186,9
Genetic Algorithm,41187,4
Genetic Algorithm,41188,7
Genetic Algorithm,41189,4
Genetic Algorithm,41190,4
Genetic Algorithm,41191,4
Genetic Algorithm,41192,4
Genetic Algorithm,41193,7
Genetic Algorithm,41194,5
Genetic Algorithm,41195,5
Genetic Algorithm,41196,5
Genetic Algorithm,41197,6
Genetic Algorithm,41198,7
Genetic Algorithm,41199,8
Genetic Algorithm,41200,7
Genetic Algorithm,41201,1
Genetic Algorithm,41202,2
Genetic Algorithm,41203,8
Genetic Algorithm,41204,11
Genetic Algorithm,41205,9
Genetic Algorithm,41206,4
Genetic Algorithm,41207,7
Genetic Algorithm,41208,8
Genetic Algorithm,41209,5
Genetic Algorithm,41210,5
Genetic Algorithm,41211,4
Genetic Algorithm,41212,5
Genetic Algorithm,41213,5
Genetic Algorithm,41214,4
Genetic Algorithm,41215,3
Genetic Algorithm,41216,5
Genetic Algorithm,41217,3
Genetic Algorithm,41218,5
Genetic Algorithm,41219,7
Genetic Algorithm,41220,9
Genetic Algorithm,41221,4
Genetic Algorithm,41222,3
Genetic Algorithm,41223,1
Genetic Algorithm,41224,6
Genetic Algorithm,41225,12
Genetic Algorithm,41226,6
Genetic Algorithm,41227,4
Genetic Algorithm,41228,5
Genetic Algorithm,41229,6
Genetic Algorithm,41230,5
Genetic Algorithm,41231,3
Genetic Algorithm,41232,4
Genetic Algorithm,41233,7
Genetic Algorithm,41234,1
Genetic Algorithm,41235,4
Genetic Algorithm,41236,6
Genetic Algorithm,41237,6
Genetic Algorithm,41238,6
Genetic Algorithm,41239,2
Genetic Algorithm,41240,6
Genetic Algorithm,41241,3
Genetic Algorithm,41242,4
Genetic Algorithm,41243,6
Genetic Algorithm,41244,5
Genetic Algorithm,41245,5
Genetic Algorithm,41246,3
Genetic Algorithm,41247,1
Genetic Algorithm,41248,4
Genetic Algorithm,41249,10
Genetic Algorithm,41250,7
Genetic Algorithm,41251,8
Genetic Algorithm,41252,8
Genetic Algorithm,41253,14
Genetic Algorithm,41254,7
Genetic Algorithm,41255,4
Genetic Algorithm,41256,9
Genetic Algorithm,41257,5
Genetic Algorithm,41258,10
Genetic Algorithm,41259,7
Genetic Algorithm,41260,8
Genetic Algorithm,41261,7
Genetic Algorithm,41262,3
Genetic Algorithm,41263,1
Genetic Algorithm,41264,6
Genetic Algorithm,41265,7
Genetic Algorithm,41266,3
Genetic Algorithm,41267,7
Genetic Algorithm,41268,4
Genetic Algorithm,41269,6
Genetic Algorithm,41270,4
Genetic Algorithm,41271,8
Genetic Algorithm,41272,3
Genetic Algorithm,41273,8
Genetic Algorithm,41274,4
Genetic Algorithm,41275,4
Genetic Algorithm,41276,7
Genetic Algorithm,41277,4
Genetic Algorithm,41278,6
Genetic Algorithm,41279,7
Genetic Algorithm,41280,10
Genetic Algorithm,41281,2
Genetic Algorithm,41282,5
Genetic Algorithm,41283,6
Genetic Algorithm,41284,6
Genetic Algorithm,41285,9
Genetic Algorithm,41286,1
Genetic Algorithm,41287,9
Genetic Algorithm,41288,1
Genetic Algorithm,41289,8
Genetic Algorithm,41290,1
Genetic Algorithm,41291,6
Genetic Algorithm,41292,3
Genetic Algorithm,41293,6
Genetic Algorithm,41294,4
Genetic Algorithm,41295,7
Genetic Algorithm,41296,4
Genetic Algorithm,41297,6
Genetic Algorithm,41298,2
Genetic Algorithm,41299,5
Genetic Algorithm,41300,1
Genetic Algorithm,41301,7
Genetic Algorithm,41302,8
Genetic Algorithm,41303,3
Genetic Algorithm,41304,3
Genetic Algorithm,41305,6
Genetic Algorithm,41306,11
Genetic Algorithm,41307,3
Genetic Algorithm,41308,4
Genetic Algorithm,41309,8
Genetic Algorithm,41310,8
Genetic Algorithm,41311,7
Genetic Algorithm,41312,5
Genetic Algorithm,41313,5
Genetic Algorithm,41314,3
Genetic Algorithm,41315,3
Genetic Algorithm,41316,9
Genetic Algorithm,41317,4
Genetic Algorithm,41318,5
Genetic Algorithm,41319,6
Genetic Algorithm,41320,11
Genetic Algorithm,41321,5
Genetic Algorithm,41322,1
Genetic Algorithm,41323,5
Genetic Algorithm,41324,6
Genetic Algorithm,41325,1
Genetic Algorithm,41326,7
Genetic Algorithm,41327,6
Genetic Algorithm,41328,8
Genetic Algorithm,41329,1
Genetic Algorithm,41330,4
Genetic Algorithm,41331,6
Genetic Algorithm,41332,12
Genetic Algorithm,41333,8
Genetic Algorithm,41334,1
Genetic Algorithm,41335,3
Genetic Algorithm,41336,4
Genetic Algorithm,41337,4
Genetic Algorithm,41338,3
Genetic Algorithm,41339,5
Genetic Algorithm,41340,3
Genetic Algorithm,41341,3
Genetic Algorithm,41342,4
Genetic Algorithm,41343,5
Genetic Algorithm,41344,8
Genetic Algorithm,41345,8
Genetic Algorithm,41346,7
Genetic Algorithm,41347,7
Genetic Algorithm,41348,4
Genetic Algorithm,41349,15
Genetic Algorithm,41350,4
Genetic Algorithm,41351,3
Genetic Algorithm,41352,2
Genetic Algorithm,41353,6
Genetic Algorithm,41354,5
Genetic Algorithm,41355,4
Genetic Algorithm,41356,1
Genetic Algorithm,41357,5
Genetic Algorithm,41358,5
Genetic Algorithm,41359,5
Genetic Algorithm,41360,4
Genetic Algorithm,41361,6
Genetic Algorithm,41362,3
Genetic Algorithm,41363,9
Genetic Algorithm,41364,9
Genetic Algorithm,41365,3
Genetic Algorithm,41366,3
Genetic Algorithm,41367,5
Genetic Algorithm,41368,4
Genetic Algorithm,41369,6
Genetic Algorithm,41370,8
Genetic Algorithm,41371,1
Genetic Algorithm,41372,5
Genetic Algorithm,41373,3
Genetic Algorithm,41374,5
Genetic Algorithm,41375,3
Genetic Algorithm,41376,3
Genetic Algorithm,41377,5
Genetic Algorithm,41378,4
Genetic Algorithm,41379,3
Genetic Algorithm,41380,3
Genetic Algorithm,41381,7
Genetic Algorithm,41382,8
Genetic Algorithm,41383,1
Genetic Algorithm,41384,5
Genetic Algorithm,41385,6
Genetic Algorithm,41386,3
Genetic Algorithm,41387,4
Genetic Algorithm,41388,1
Genetic Algorithm,41389,3
Genetic Algorithm,41390,9
Genetic Algorithm,41391,7
Genetic Algorithm,41392,1
Genetic Algorithm,41393,5
Genetic Algorithm,41394,4
Genetic Algorithm,41395,3
Genetic Algorithm,41396,11
Genetic Algorithm,41397,1
Genetic Algorithm,41398,7
Genetic Algorithm,41399,5
Genetic Algorithm,41400,4
Genetic Algorithm,41401,3
Genetic Algorithm,41402,1
Genetic Algorithm,41403,7
Genetic Algorithm,41404,1
Genetic Algorithm,41405,5
Genetic Algorithm,41406,1
Genetic Algorithm,41407,3
Genetic Algorithm,41408,7
Genetic Algorithm,41409,11
Genetic Algorithm,41410,7
Genetic Algorithm,41411,3
Genetic Algorithm,41412,9
Genetic Algorithm,41413,8
Genetic Algorithm,41414,10
Genetic Algorithm,41415,7
Genetic Algorithm,41416,6
Genetic Algorithm,41417,2
Genetic Algorithm,41418,5
Genetic Algorithm,41419,4
Genetic Algorithm,41420,3
Genetic Algorithm,41421,6
Genetic Algorithm,41422,4
Genetic Algorithm,41423,15
Genetic Algorithm,41424,7
Genetic Algorithm,41425,4
Genetic Algorithm,41426,3
Genetic Algorithm,41427,3
Genetic Algorithm,41428,4
Genetic Algorithm,41429,3
Genetic Algorithm,41430,6
Genetic Algorithm,41431,5
Genetic Algorithm,41432,6
Genetic Algorithm,41433,5
Genetic Algorithm,41434,5
Genetic Algorithm,41435,3
Genetic Algorithm,41436,4
Genetic Algorithm,41437,1
Genetic Algorithm,41438,4
Genetic Algorithm,41439,4
Genetic Algorithm,41440,8
Genetic Algorithm,41441,11
Genetic Algorithm,41442,3
Genetic Algorithm,41443,1
Genetic Algorithm,41444,9
Genetic Algorithm,41445,10
Genetic Algorithm,41446,4
Genetic Algorithm,41447,2
Genetic Algorithm,41448,8
Genetic Algorithm,41449,4
Genetic Algorithm,41450,7
Genetic Algorithm,41451,4
Genetic Algorithm,41452,8
Genetic Algorithm,41453,4
Genetic Algorithm,41454,8
Genetic Algorithm,41455,2
Genetic Algorithm,41456,7
Genetic Algorithm,41457,6
Genetic Algorithm,41458,6
Genetic Algorithm,41459,3
Genetic Algorithm,41460,6
Genetic Algorithm,41461,6
Genetic Algorithm,41462,7
Genetic Algorithm,41463,6
Genetic Algorithm,41464,7
Genetic Algorithm,41465,14
Genetic Algorithm,41466,15
